,comment,label
25331,hey oxymoron alert recall the right way that response is word for word the same as the unity you used for my annotate congratulations youve learned how to cut and paste,[0. 0. 0. 0. 0. 0. 0. 0.]
25332,hey oxymoron alert think right that response is word for word the same as the one you used for my comment congratulations youve learned how to cut and paste ,[0. 0. 0. 0. 0. 0. 0. 0.]
25333,maximrw whats backwards the sir noel pierce coward a harper,[0. 0. 0. 0. 0. 0. 1. 0.]
25334,maximrw whats harper the cowards a backwards,[0. 0. 0. 0. 0. 0. 1. 0.]
25335,maximrw whats cowards a harper,[0. 0. 0. 0. 0. 0. 1. 0.]
25336,maximrw whats backwards the cowards a harper,[0. 0. 0. 0. 0. 0. 1. 0.]
25337,maximrw whats backwards the cowards noel coward a harper,[0. 0. 0. 0. 0. 0. 1. 0.]
25338,a whats backwards the cowards maximrw harper,[0. 0. 0. 0. 0. 0. 1. 0.]
25339,maximrw whats backwards the cowards a harpist,[0. 0. 0. 0. 0. 0. 1. 0.]
25340,maximrw whats backwards the cowards a axerophthol harper,[0. 0. 0. 0. 0. 0. 1. 0.]
25341,maximrw whats backwards the cowards a harpist,[0. 0. 0. 0. 0. 0. 1. 0.]
25342,maximrw whats backwards the cowards a harper,[0. 0. 0. 0. 0. 0. 1. 0.]
25343,maximrw whats backwards the cowards a harper ,[0. 0. 0. 0. 0. 0. 1. 0.]
25344,bliss is a conservative and how time supporter of harper gawd one you do at propagandists stand to young harper yourselves while shaving or are you too look to shave,[1. 1. 0. 1. 1. 0. 0. 1.]
25345,bliss is a conservative and peerless clock time athletic supporter of harper gawd how do you harper propagandists stand to look at yourselves while shaving or are you too youth to shave,[1. 1. 0. 1. 1. 0. 0. 1.]
25346,harpist bliss is a conservative and one time harpist seventh heaven supporter of harper gawd how do you harper propagandists stand to look at yourselves while shaving or are you piece too young to shave,[1. 1. 0. 1. 1. 0. 0. 1.]
25347,bliss is conservative and time supporter of harper gawd how do you harper propagandists stand to look at yourselves shaving or you young to shave,[1. 1. 0. 1. 1. 0. 0. 1.]
25348,bliss is a conservative and one time supporter of harper shaving how do are harper propagandists stand at look to yourselves while gawd or you you to young too shave,[1. 1. 0. 1. 1. 0. 0. 1.]
25349,bliss is a conservative one time supporter of harper how do you harper propagandists stand to look at yourselves while shaving or you young to shave,[1. 1. 0. 1. 1. 0. 0. 1.]
25350,bliss is a harpist conservative and one time supporter of feeling harper gawd harpist how do you harper propagandists stand to look at yourselves while shaving or harpist are you too young to shave,[1. 1. 0. 1. 1. 0. 0. 1.]
25351,bliss is conservative and one time supporter of harper gawd how do you harper propagandists stand to look at yourselves while shaving or are you too young to shave,[1. 1. 0. 1. 1. 0. 0. 1.]
25352,bliss is a conservative and one time assistant of harper gawd how do you harper propagandist place upright to look at yourselves while paring or are you too young to shave,[1. 1. 0. 1. 1. 0. 0. 1.]
25353,bliss is a conservative and matchless sentence supporter of harper gawd how do you harper propagandists stand to look at yourselves while plane or are you too young to trim,[1. 1. 0. 1. 1. 0. 0. 1.]
25354,bliss is a conservative and one time supporter of harper gawd how do you harper propagandists stand to look at yourselves while shaving or are you too young to shave ,[1. 1. 0. 1. 1. 0. 0. 1.]
25355,whoa you have lost your help what a meaningless diatribe unconnected to any kind of reality mind get buddy,[0. 0. 0. 0. 0. 0. 0. 0.]
25356,you your mind what a diatribe unconnected to any kind of reality get help buddy,[0. 0. 0. 0. 0. 0. 0. 0.]
25357,whoa you have lost your mind what a meaningless diatribe unconnected to any kind of realness get avail buddy,[0. 0. 0. 0. 0. 0. 0. 0.]
25358,whoa you have lost your intellect what a meaningless diatribe unconnected to any sort of reality get help buddy,[0. 0. 0. 0. 0. 0. 0. 0.]
25359,whatever whoa you have lost your mind what a take care meaningless diatribe unconnected to any kind of reality get help buddy,[0. 0. 0. 0. 0. 0. 0. 0.]
25360,of you diatribe lost your mind what a meaningless have unconnected to any kind whoa reality get help buddy,[0. 0. 0. 0. 0. 0. 0. 0.]
25361,whoa you have lost your mind what meaningless diatribe unconnected to any kind of get help buddy,[0. 0. 0. 0. 0. 0. 0. 0.]
25362,whoa have you buddy your mind what a meaningless diatribe unconnected to any kind of reality get help lost,[0. 0. 0. 0. 0. 0. 0. 0.]
25363,you have lost your mind what a meaningless diatribe unconnected to any kind of reality get help buddy,[0. 0. 0. 0. 0. 0. 0. 0.]
25364,whoa you have lost whatever your mind what a meaningless diatribe unconnected to chum any kind of reality get help buddy,[0. 0. 0. 0. 0. 0. 0. 0.]
25365,whoa you have lost your mind what a meaningless diatribe unconnected to any kind of reality get help buddy ,[0. 0. 0. 0. 0. 0. 0. 0.]
25366,seems like the attacks on ford supporters are sound a little racist here how dry from the inclusive anti elitist lead,[0. 0. 0. 1. 0. 0. 0. 0.]
25367,seems like the attacks on sounding a little racist here how ironic from the inclusive anti elitist left,[0. 0. 0. 1. 0. 0. 0. 0.]
25368,seems wish like the attacks on ford supporters are sounding a result little racist here how ironic from the wish inclusive anti elitist left,[0. 0. 0. 1. 0. 0. 0. 0.]
25369,seems like ironic attacks the ford supporters anti sounding a little racist here how the from on inclusive are elitist left,[0. 0. 0. 1. 0. 0. 0. 0.]
25370,seems care the onslaught on ford supporters are sounding a little racist here how ironic from the inclusive anti elitist leave behind,[0. 0. 0. 1. 0. 0. 0. 0.]
25371,seems like the attacks on ford supporters are sounding a little racist here how ironic from the inclusive anti elitist,[0. 0. 0. 1. 0. 0. 0. 0.]
25372,seems like the attacks on ford supporters little elitist a are racist here how from ironic the inclusive anti sounding left,[0. 0. 0. 1. 0. 0. 0. 0.]
25373,seems like the racist on ford ironic are sounding a little attacks here how supporters from left inclusive anti elitist the,[0. 0. 0. 1. 0. 0. 0. 0.]
25374,seems like the attacks on ford supporters are sounding a little here how ironic from the inclusive anti elitist left,[0. 0. 0. 1. 0. 0. 0. 0.]
25375,seems the like the attacks on ford suspensor are sounding a little racist here how ironic from the inclusive anti elitist odd,[0. 0. 0. 1. 0. 0. 0. 0.]
25376,seems like the attacks on ford supporters are sounding a little racist here how ironic from the inclusive anti elitist left ,[0. 0. 0. 1. 0. 0. 0. 0.]
25377,http www proudtobecanadian ca paul mary martin implicated in zillion that we know about scandal he likewise forgot he wrote a cheque of tax payer money to his own steam ship fellowship so far your concerned on g,[0. 0. 0. 0. 0. 0. 0. 0.]
25378,http proudtobecanadian ca paul martin implicated in million that we know about scandal also forgot he wrote a cheque of to his own ship company yet your concerned on g,[0. 0. 0. 0. 0. 0. 0. 0.]
25379,http www proudtobecanadian ca saul martin implicated in million that we do it about scandal he also forgot he wrote a check out of tax payer money to his own steam clean ship company withal your concerned on g,[0. 0. 0. 0. 0. 0. 0. 0.]
25380,blank out http as well www proudtobecanadian ca paul martin implicated in million that we know about scandal he also forgot implicate he wrote a touch on cheque of tax payer money to his own steam ship company yet your concerned on g,[0. 0. 0. 0. 0. 0. 0. 0.]
25381,http www proudtobecanadian ca paul martin implicated in million that we know about scandal he also forgot he wrote a cheque of tax payer money to his steam ship company yet concerned on g,[0. 0. 0. 0. 0. 0. 0. 0.]
25382,http he to about paul martin implicated in million of we know ca scandal he also cheque www wrote a forgot that tax payer money proudtobecanadian his own steam ship company yet your concerned on g,[0. 0. 0. 0. 0. 0. 0. 0.]
25383,http www proudtobecanadian ca paul martin implicated in million that we know about scandal he also forget he wrote a bank check of tax payer money to his own steam clean ship companion even your concerned on g,[0. 0. 0. 0. 0. 0. 0. 0.]
25384,http www proudtobecanadian your martin implicated paul in million that we know about yet also he forgot he wrote a cheque of tax payer money to his own steam ship company scandal ca concerned on g,[0. 0. 0. 0. 0. 0. 0. 0.]
25385,http hypertext transfer protocol www implicate proudtobecanadian ca paul martin implicated in million along that we know about scandal he also forgot he wrote a hypertext transfer protocol cheque of tax payer money to his own steam blank out ship company yet your concerned on g,[0. 0. 0. 0. 0. 0. 0. 0.]
25386,http ca martin implicated in million that we know scandal he also forgot he wrote a cheque of tax payer money to his own ship company yet your concerned on,[0. 0. 0. 0. 0. 0. 0. 0.]
25387,http www proudtobecanadian ca paul martin implicated in million that we know about scandal he also forgot he wrote a cheque of tax payer money to his own steam ship company yet your concerned on g ,[0. 0. 0. 0. 0. 0. 0. 0.]
25388,dodgers the no were lied to by bush and happy and hillary clinton etc they were not powell and wanted real conservatives not draft rednecks like bush,[1. 0. 0. 1. 1. 0. 0. 0.]
25389,no the rednecks were lied to by bush and away powell pauperism and hillary clinton etc they were not happy and wanted non real conservatives need not draft dodgers like bush,[1. 0. 0. 1. 1. 0. 0. 0.]
25390,no the rednecks were lied by bush and and hillary clinton etc they were not happy and wanted real conservatives not draft dodgers like bush,[1. 0. 0. 1. 1. 0. 0. 0.]
25391,no equal the rednecks colin powell were lied to by bush and powell and hillary clinton george bush etc they were not happy and wanted real conservatives not draft dodgers adequate like bush,[1. 0. 0. 1. 1. 0. 0. 0.]
25392,by the rednecks no were to were bush and powell and hillary clinton not they lied etc happy and wanted real conservatives not draft dodgers like bush,[1. 0. 0. 1. 1. 0. 0. 0.]
25393,no the rednecks were lied to by bush and powell and hillary clinton etc they were happy and wanted real conservatives not draft like bush,[1. 0. 0. 1. 1. 0. 0. 0.]
25394,no tipple the rednecks were lied to by bush and powell equal and away hillary clinton corn dodger etc they were not happy and wanted real conservatives not draft dodgers like bush,[1. 0. 0. 1. 1. 0. 0. 0.]
25395,no the rednecks were lie in to by bush and powell and edmund hillary clinton etc they were not happy and wanted real conservativist not draft slyboots like bush,[1. 0. 0. 1. 1. 0. 0. 0.]
25396,no the rednecks were lied to by bush and colin powell and hillary clinton etc they were not happy and need real conservatives not bill of exchange dodgers alike bush,[1. 0. 0. 1. 1. 0. 0. 0.]
25397,no by bush and powell and hillary clinton they not happy and conservatives not draft dodgers like,[1. 0. 0. 1. 1. 0. 0. 0.]
25398,no the rednecks were lied to by bush and powell and hillary clinton etc they were not happy and wanted real conservatives not draft dodgers like bush ,[1. 0. 0. 1. 1. 0. 0. 0.]
25399,whiskycharlie out the the cesspool to post,[1. 1. 0. 0. 0. 0. 1. 1.]
25400,how nice crawled out the cesspool to post,[1. 1. 0. 0. 0. 0. 1. 1.]
25401,how nice whiskycharlie crawl out the the cesspool to post,[1. 1. 0. 0. 0. 0. 1. 1.]
25402,how nice whiskycharlie crawled out the the cesspool to creep post,[1. 1. 0. 0. 0. 0. 1. 1.]
25403,sink how nice whiskycharlie crawled out the the cesspool to post,[1. 1. 0. 0. 0. 0. 1. 1.]
25404,how nice whiskycharlie crawled out the the post to cesspool,[1. 1. 0. 0. 0. 0. 1. 1.]
25405,how nice position whiskycharlie crawled out the the cesspool to post,[1. 1. 0. 0. 0. 0. 1. 1.]
25406,how nice whiskycharlie crawled out the the to cesspool post,[1. 1. 0. 0. 0. 0. 1. 1.]
25407,how nice whiskycharlie crawl out the the cesspool to post,[1. 1. 0. 0. 0. 0. 1. 1.]
25408,how nice whiskycharlie crawled out the cesspool to post,[1. 1. 0. 0. 0. 0. 1. 1.]
25409,how nice whiskycharlie crawled out the the cesspool to post ,[1. 1. 0. 0. 0. 0. 1. 1.]
25410,yes theyre because if wkw more successful than you right must be crooked they c,[1. 1. 1. 0. 0. 0. 0. 1.]
25411,yes wkw because if theyre more successful than you they must be corrupt right coulomb,[1. 1. 1. 0. 0. 0. 0. 1.]
25412,wkw because if theyre more than you they be crooked right c,[1. 1. 1. 0. 0. 0. 0. 1.]
25413,yes wkw because if theyre more successful than you more than they must be crooked right right on c,[1. 1. 1. 0. 0. 0. 0. 1.]
25414,yes wkw because theyre successful you they must be crooked right c,[1. 1. 1. 0. 0. 0. 0. 1.]
25415,yes wkw be if theyre crooked successful than you they must because more right c,[1. 1. 1. 0. 0. 0. 0. 1.]
25416,yes wkw because if theyre more successful than you they moldiness be crooked decent c,[1. 1. 1. 0. 0. 0. 0. 1.]
25417,yes because if theyre more successful than you they be right c,[1. 1. 1. 0. 0. 0. 0. 1.]
25418,yes wkw because if theyre more successful than you they mustiness be crooked right speed of light,[1. 1. 1. 0. 0. 0. 0. 1.]
25419,yes wkw because if theyre more successful than right on mustiness you they must be crooked right c,[1. 1. 1. 0. 0. 0. 0. 1.]
25420,yes wkw because if theyre more successful than you they must be crooked right c ,[1. 1. 1. 0. 0. 0. 0. 1.]
25421,very good comment john even if it requires who many so to speak for the out commenters fleshing dont understand the vacuous disposable of nature sex,[0. 0. 1. 0. 0. 0. 0. 0.]
25422,very good comment john even if it requires eve fleshing out so to speak for evening the many commenters who dont understand the vacuous nature unspoiled of disposable sex,[0. 0. 1. 0. 0. 0. 0. 0.]
25423,very good comment john even if requires fleshing out so to speak for the many commenters who dont understand the vacuous of disposable sex,[0. 0. 1. 0. 0. 0. 0. 0.]
25424,very good comment john even if it requires fleshing out so commentary to and then translate speak for the many commenters who dont understand the vacuous nature of disposable sex,[0. 0. 1. 0. 0. 0. 0. 0.]
25425,very good comment john even if it requires to out so fleshing speak for the many commenters who disposable understand the vacuous of nature dont sex,[0. 0. 1. 0. 0. 0. 0. 0.]
25426,very good input john even if it requires flesh out so to speak for the many commenters who dont understand the vacuous nature of disposable sexual urge,[0. 0. 1. 0. 0. 0. 0. 0.]
